id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,rating,bedrooms,beds,baths
29993012,Rental unit in Brooklyn,23952383,Jean,Brooklyn,Park Slope,40.67123,-73.9779,Entire home/apt,110.0,30,16,4.94,Studio,2,1
525523,Rental unit in New York,2582890,Kim,Manhattan,East Harlem,40.80728,-73.9388,Private room,69.0,30,46,4.70,1,2,1
31859521,Home in Glendale,220480440,Too Much Management,Queens,Glendale,40.6956,-73.89549,Private room,45.0,180,19,4.95,1,1,1
32957830,Home in Queens,248021206,Alen,Queens,Glendale,40.70606,-73.86633,Private room,55.0,30,4,5.0,1,1,1
560239229723612016,Rental unit in Brooklyn,303156931,Leo,Brooklyn,Bedford-Stuyvesant,40.69466,-73.93422,Private room,52.0,30,2,No rating,1,1,2
29825394,Rental unit in Brooklyn,224347385,Neva,Brooklyn,Bushwick,40.69905,-73.93012,Private room,68.0,30,6,5.0,1,1,1
2281147,Rental unit in New York,7580102,Jamie,Manhattan,Midtown,40.76267,-73.97997,Private room,285.0,30,131,4.95,2,2,1
890839,Townhouse in Brooklyn,831185,Andrew,Brooklyn,Prospect Heights,40.6799,-73.96535,Entire home/apt,499.0,30,75,4.79,2,3,2
22951923,Townhouse in Brooklyn,17478161,Anna,Brooklyn,Bedford-Stuyvesant,40.68922,-73.95238,Private room,185.0,30,142,4.99,1,1,1
40348702,Rental unit in New York,9948798,Jake,Manhattan,Greenwich Village,40.72878,-74.00066,Entire home/apt,175.0,30,1,No rating,1,1,1
41637835,Home in Queens,248021206,Alen,Queens,Glendale,40.70439,-73.86589,Private room,50.0,30,3,4.33,1,1,1
40368139,Rental unit in New York,312027704,Angela,Manhattan,Lower East Side,40.71966,-73.98965,Entire home/apt,268.0,30,40,4.93,1,1,1
40376779,Loft in New York,51426261,Kevin,Manhattan,Greenwich Village,40.73246,-73.99994,Entire home/apt,229.0,30,18,4.83,Studio,1,1
40405170,Rental unit in New York,81767764,Godshelter,Manhattan,Midtown,40.74829,-73.98801,Entire home/apt,279.0,30,4,4.0,Studio,2,1
40349244,Home in Brooklyn,266561432,Sabine,Brooklyn,Park Slope,40.67729,-73.97697,Entire home/apt,195.0,30,4,3.75,1,1,1
939004704300722869,Hotel in New York,520207720,Shkedy,Manhattan,Midtown,40.751708,-73.9711853,Private room,154.0,1,3,4.67,1,1,1
39466783,Rental unit in New York,45065985,Galvin,Manhattan,Hell's Kitchen,40.76177,-73.99026,Entire home/apt,600.0,30,18,4.67,2,3,1
37280114,Rental unit in Brooklyn,273966126,Rita,Brooklyn,Bedford-Stuyvesant,40.68752,-73.95485,Entire home/apt,230.0,30,21,4.71,2,5,1
40418905,Rental unit in New York,312475335,Taiwo,Manhattan,Hell's Kitchen,40.75362,-73.99578,Entire home/apt,529.0,30,1,No rating,1,1,1
45859523,Townhouse in Brooklyn,371784614,Elle,Brooklyn,Sunset Park,40.65067,-73.99913,Entire home/apt,272.0,3,157,4.87,4,4,1
37528025,Rental unit in Brooklyn,198522134,João,Brooklyn,Bushwick,40.70339,-73.92858,Private room,28.0,30,4,3.75,1,1,1.5
37763951,Condo in New York,285597727,Peter,Manhattan,Upper East Side,40.78296,-73.9488,Entire home/apt,350.0,30,13,4.0,2,3,1
37655371,Home in Brooklyn,284534515,Sarah,Brooklyn,Brownsville,40.6758,-73.9074,Shared room,95.0,30,2,No rating,1,1,1
37744976,Rental unit in New York,36614978,Susan,Manhattan,Lower East Side,40.71961,-73.98373,Entire home/apt,150.0,30,3,4.67,1,1,1
816222714338964212,Rental unit in Queens,241378877,Julian,Queens,Long Island City,40.747871658131416,-73.93710826640202,Private room,60.0,30,11,5.0,1,1,1
939986921648835884,Rental unit in New York,517879503,Mike,Manhattan,Lower East Side,40.715613515985055,-73.9772260731859,Entire home/apt,1075.0,30,1,No rating,2,6,2
716732705639141256,Rental unit in Queens,479275106,Cindy,Queens,Long Island City,40.75083,-73.93842,Shared room,100.0,30,2,No rating,1,1,1
816562775705428231,Home in Brooklyn,317369930,Adana,Brooklyn,East Flatbush,40.64473992805699,-73.92027596033607,Private room,90.0,365,32,4.97,1,1,1
8055508,Townhouse in Brooklyn,40176101,Brady,Brooklyn,Bedford-Stuyvesant,40.68998,-73.9307,Private room,65.0,1,531,4.82,1,1,2
49934233,Condo in Brooklyn,401709949,Daniela & James,Brooklyn,Bedford-Stuyvesant,40.69968,-73.94059,Private room,51.0,30,9,4.67,1,1,2
37806107,Condo in New York,283475603,Victor,Manhattan,Upper West Side,40.79702,-73.97281,Entire home/apt,435.0,30,20,4.35,3,4,2
37864788,Rental unit in Brooklyn,285546331,Bladimil,Brooklyn,Bushwick,40.69525,-73.91388,Private room,60.0,30,3,5.0,1,1,1
965599863117052969,Home in Brooklyn,240298366,Ben,Brooklyn,East Flatbush,40.65968,-73.93858,Entire home/apt,150.0,30,1,No rating,5,1,1.5
10115137,Home in Brooklyn,47351539,Jason,Brooklyn,East Flatbush,40.65328,-73.93951,Entire home/apt,123.0,30,274,4.67,3,4,2
581204831879275676,Rental unit in Brooklyn,148102066,Zainab,Brooklyn,Bedford-Stuyvesant,40.68753,-73.92309,Private room,81.0,2,22,4.77,1,1,1
40639790,Rental unit in Brooklyn,315123926,Wei,Brooklyn,Bushwick,40.69618,-73.93014,Entire home/apt,299.0,30,12,4.92,2,3,1
40592964,Rental unit in New York,314533486,John J.,Manhattan,Hell's Kitchen,40.76458,-73.98997,Shared room,85.0,30,4,5.0,1,4,2
46638688,Rental unit in New York,162171692,Jerry And Susan,Manhattan,Upper East Side,40.779667,-73.951927,Entire home/apt,160.0,30,7,5.0,Studio,2,1
46707828,Rental unit in New York,377238289,Ofry,Manhattan,Upper West Side,40.77561,-73.9878,Entire home/apt,235.0,30,1,No rating,2,2,2
608883511707431102,Rental unit in Brooklyn,15010925,Carlos,Brooklyn,Williamsburg,40.713886,-73.961205,Entire home/apt,120.0,30,37,4.92,2,2,1
10251082,Rental unit in Brooklyn,14084903,Polina,Brooklyn,Prospect Heights,40.67708,-73.96552,Entire home/apt,300.0,30,382,4.96,2,4,1
41129980,Home in Brooklyn,319093849,Brianna,Brooklyn,East Flatbush,40.65367,-73.94434,Private room,79.0,30,1,No rating,1,1,1
990666125901700122,Bed and breakfast in New York,529333924,Taz,Manhattan,Hell's Kitchen,40.75659526309886,-73.99063445902075,Private room,94.0,1,13,4.08,1,1,1
54260862,Rental unit in Brooklyn,128300825,Anton,Brooklyn,Bedford-Stuyvesant,40.69202,-73.92861,Private room,43.0,30,25,4.44,1,1,1
41155955,Condo in Elmhurst,322352856,Jin Li,Queens,Elmhurst,40.74179,-73.88172,Entire home/apt,193.0,60,6,4.50,2,4,2
643319222792682565,Rental unit in Brooklyn,2351242,Natalie,Brooklyn,Bushwick,40.6958,-73.9311,Private room,164.0,30,11,5.0,1,1,1.5
48992874,Rental unit in Brooklyn,272265577,Davis,Brooklyn,Bedford-Stuyvesant,40.6843,-73.93107,Private room,60.0,30,48,4.73,1,1,1
52533728,Rental unit in Brooklyn,13207691,Lia,Brooklyn,Bedford-Stuyvesant,40.6837,-73.93007,Private room,100.0,30,39,4.92,1,1,1
40721525,Rental unit in Brooklyn,7038904,Ralph,Brooklyn,Bedford-Stuyvesant,40.69119,-73.95219,Entire home/apt,600.0,30,10,5.0,1,1,1
826056646383183236,Rental unit in New York,500025230,Marco,Manhattan,East Village,40.72293447330227,-73.98340901707876,Entire home/apt,500.0,30,30,4.73,2,2,1
48159314,Rental unit in Brooklyn,383843731,Raymond,Brooklyn,Sunset Park,40.66129,-73.99064,Entire home/apt,325.0,30,79,4.91,1,2,1
41243629,Condo in Queens,322352856,Jin Li,Queens,Elmhurst,40.74105,-73.88173,Entire home/apt,225.0,30,4,5.0,2,3,2
40750433,Rental unit in New York,316440833,Pengfei,Manhattan,Greenwich Village,40.73045,-74.00037,Entire home/apt,268.0,30,1,No rating,1,1,1
828491603632171940,Condo in Brooklyn,15808806,Akshay,Brooklyn,Bedford-Stuyvesant,40.68944,-73.94499,Entire home/apt,125.0,30,3,5.0,2,2,1
40783667,Rental unit in Brooklyn,316908165,Jean,Brooklyn,Bushwick,40.69397,-73.92767,Entire home/apt,199.0,30,12,4.83,2,3,1
15396,Rental unit in New York,60278,Petra,Manhattan,Chelsea,40.74493,-73.99521,Entire home/apt,400.0,120,5,5.0,2,2,2
829141633548661267,Home in Brooklyn,7557124,Milena,Brooklyn,Park Slope,40.67101877405861,-73.98266781399269,Entire home/apt,499.0,30,5,5.0,4,4,2.5
775404417497255085,Serviced apartment in New York,176950173,Aka,Manhattan,Midtown,40.76321,-73.97629,Entire home/apt,414.0,1,1,No rating,Studio,1,1
46758057,Home in Queens,36732553,Miriam,Queens,Astoria,40.75483,-73.91608,Private room,50.0,30,3,5.0,1,2,1
49754177,Guest suite in Brooklyn,44883261,Elisabeth,Brooklyn,Park Slope,40.67582,-73.97481,Entire home/apt,249.0,30,126,4.91,2,2,1
36488148,Rental unit in The Bronx,45364265,Yessica,Bronx,Kingsbridge,40.87019,-73.90522,Entire home/apt,111.0,30,23,4.65,Studio,1,1
813001954307474079,Hotel in New York,496932087,Reservations,Manhattan,Lower East Side,40.71869855816181,-73.98832737410068,Hotel room,424.0,1,1,No rating,2,4,2
813006389723058000,Hotel in New York,496932087,Reservations,Manhattan,Lower East Side,40.71906615546301,-73.9872861301052,Hotel room,424.0,1,4,4.0,1,1,1
636801605735543805,Townhouse in Brooklyn,1339545,Nina,Brooklyn,Park Slope,40.66987,-73.97987,Entire home/apt,110.0,30,31,4.68,1,1,1
7654931,Townhouse in Brooklyn,40176101,Brady,Brooklyn,Bedford-Stuyvesant,40.69035,-73.92879,Private room,58.0,1,462,4.83,1,1,2
36600874,Boutique hotel in New York,266797018,Sohotel,Manhattan,Little Italy,40.71933,-73.994843,Private room,263.0,1,3,3.67,1,2,1
1327940,Rental unit in Brooklyn,3290436,Hadar,Brooklyn,Flatbush,40.65352,-73.96186,Entire home/apt,120.0,60,13,4.31,2,3,1
813013485206305462,Hotel in New York,496932087,Reservations,Manhattan,Lower East Side,40.7187270421105,-73.98727775071846,Hotel room,424.0,1,4,4.0,1,1,1
904994517596651129,Home in Brooklyn,472043490,David,Brooklyn,Brownsville,40.67209,-73.90867,Entire home/apt,412.0,1,22,4.91,6,6,2
813009342543290791,Hotel in New York,496932087,Reservations,Manhattan,Lower East Side,40.71952316717128,-73.98692931769125,Hotel room,424.0,1,2,No rating,1,2,1
39520917,Rental unit in New York,267696544,Zoey,Manhattan,East Harlem,40.78954,-73.94842,Private room,85.0,30,1,No rating,1,1,1
698083825440599492,Serviced apartment in Brooklyn,56916811,Dario,Brooklyn,Bedford-Stuyvesant,40.68742,-73.91864,Private room,129.0,30,5,4.20,1,2,1
51001908,Rental unit in Brooklyn,45774302,Julian,Brooklyn,Bushwick,40.6932407,-73.9225647,Private room,99.0,30,8,4.75,1,1,1
39553432,Hotel in Queens,266989293,The Collective Paper Factory Hotel,Queens,Long Island City,40.75387,-73.92677,Private room,299.0,1,2,No rating,1,1,1
698463402516494469,Rental unit in Brooklyn,450443676,Welcome To Excellent Homes,Brooklyn,Flatbush,40.65446,-73.9543,Entire home/apt,250.0,30,14,4.43,1,1,1
703820082187392309,Rental unit in Queens,47844060,Karen,Queens,Flushing,40.7549,-73.8334,Entire home/apt,160.0,30,12,4.92,2,2,1
702846702148318693,Rental unit in The Bronx,66394132,Conall,Bronx,North Riverdale,40.90376,-73.89966,Entire home/apt,350.0,30,22,4.91,3,4,2
39554366,Hotel in Queens,266989293,The Collective Paper Factory Hotel,Queens,Long Island City,40.75403,-73.92812,Private room,175.0,1,14,4.71,1,1,1
829004570141942872,Rental unit in Brooklyn,85454114,Alyson,Brooklyn,Carroll Gardens,40.6819299959871,-73.99278031586914,Private room,90.0,30,12,4.75,1,1,1
52827359,Home in Queens,42585587,Lincie,Queens,Elmhurst,40.74745,-73.86926,Private room,61.0,30,32,4.78,1,1,1
16451907,Rental unit in Brooklyn,1223281,Annette,Brooklyn,Sunset Park,40.66577,-73.99359,Entire home/apt,100.0,30,13,4.77,1,3,1
113265,Rental unit in Brooklyn,314582,Anthony,Brooklyn,Crown Heights,40.67582,-73.9518,Private room,60.0,30,274,4.75,1,1,1
22928943,Rental unit in Queens,26024053,Leidy,Queens,Elmhurst,40.74677,-73.88879,Private room,53.0,30,9,4.67,1,1,0
737110488533747394,Rental unit in Queens,33320745,Daniel,Queens,Long Island City,40.75053,-73.93688,Entire home/apt,89.0,30,2,No rating,1,1,1
39554839,Hotel in Queens,266989293,The Collective Paper Factory Hotel,Queens,Long Island City,40.75393,-73.92708,Private room,272.0,1,2,No rating,1,1,1
684777616434180638,Rental unit in Brooklyn,3566048,Redwan,Brooklyn,Prospect Heights,40.6734015,-73.96652619999999,Entire home/apt,84.0,30,3,4.67,2,1,1
582466438103477967,Rental unit in Brooklyn,449529549,Paul,Brooklyn,Sunset Park,40.65673,-74.00141,Entire home/apt,107.0,30,54,4.83,Studio,1,1
20862285,Home in Queen,84562428,Liliana,Queens,Elmhurst,40.72815,-73.87875,Private room,30.0,30,49,4.67,1,1,1
995683781967427706,Rental unit in Brooklyn,540531448,Raymond,Brooklyn,Sunset Park,40.65941721823564,-73.99427665485419,Entire home/apt,192.0,3,2,No rating,3,3,1
38194280,Rental unit in New York,173369017,Brenda,Manhattan,East Village,40.72697,-73.9861,Entire home/apt,200.0,30,7,5.0,1,1,1
20934059,Rental unit in Brooklyn,30347639,Derek,Brooklyn,Sunset Park,40.6631,-73.99349,Entire home/apt,112.0,30,16,4.56,1,1,1
736883715878353399,Home in Queens,483449730,Willie,Queens,St. Albans,40.6947487,-73.7705501,Entire home/apt,393.0,30,1,No rating,4,4,2.5
20978416,Rental unit in New York,7182337,Petko,Manhattan,East Village,40.73025,-73.9882,Entire home/apt,150.0,30,59,4.90,1,1,1
758919,Rental unit in New York,3999634,Jonathan,Manhattan,West Village,40.73464,-74.00349,Entire home/apt,500.0,30,1,No rating,1,1,1
49928434,Condo in Brooklyn,401709949,Daniela & James,Brooklyn,Bedford-Stuyvesant,40.69796,-73.93886,Private room,37.0,30,8,4.50,1,1,2
20970656,Rental unit in Brooklyn,47047377,Jen,Brooklyn,Prospect Heights,40.6783,-73.97247,Entire home/apt,160.0,30,4,5.0,2,1,1
21095257,Rental unit in New York,21480920,Dawn,Manhattan,SoHo,40.72743,-74.00232,Entire home/apt,150.0,30,110,4.84,1,2,1
791596583007006568,Rental unit in Queens,382149624,浩,Queens,Long Island City,40.75433252445569,-73.92975092127097,Private room,110.0,30,14,5.0,1,1,1
21058761,Rental unit in New York,130675388,Dongxu,Manhattan,Upper West Side,40.77303,-73.98742,Private room,72.0,30,6,3.67,1,1,1
577724518038169523,Condo in New York,50760546,CRNY Monthly Rentals,Manhattan,Midtown,40.76572,-73.97689,Entire home/apt,131.0,30,2,No rating,1,1,1
713716978819174825,Place to stay in The Bronx,35391290,Oscar,Bronx,Kingsbridge,40.88125,-73.90081,Entire home/apt,149.0,30,29,4.66,1,2,1
738978341195723100,Rental unit in New York,11302433,Joan,Manhattan,Lower East Side,40.72088,-73.98564,Entire home/apt,230.0,30,3,4.67,1,4,1
21139995,Loft in Brooklyn,12424361,Christopher,Brooklyn,Bedford-Stuyvesant,40.67928,-73.94756,Entire home/apt,105.0,30,7,5.0,1,1,1
713504910097745566,Townhouse in Brooklyn,33420052,Esa-Be,Brooklyn,Bushwick,40.69326803368028,-73.9111018374344,Entire home/apt,285.0,30,39,4.77,3,3,2
41324037,Home in Elmhurst,273301089,Ulanbatir,Queens,Elmhurst,40.7339,-73.8883,Private room,120.0,30,10,4.70,1,1,1.5
39643136,Loft in New York,18405982,Erica,Brooklyn,Cypress Hills,40.69026,-73.86835,Private room,52.0,30,13,4.54,Studio,2,1
21141576,Rental unit in 纽约,152530167,Luxi,Queens,Flushing,40.76391,-73.82625,Entire home/apt,151.0,30,23,4.83,1,1,1
725207627976588501,Condo in Brooklyn,481248312,Hurshum,Brooklyn,East Flatbush,40.65917,-73.92704,Entire home/apt,195.0,30,27,4.89,2,2,1
20609092,Home in New York,110336691,Diana,Queens,Forest Hills,40.71468,-73.83472,Private room,53.0,30,37,4.35,1,1,1
570208020443569412,Rental unit in Brooklyn,41822736,Dominique,Brooklyn,Park Slope,40.67112,-73.9862,Entire home/apt,250.0,30,32,4.97,2,2,1
54206877,Serviced apartment in New York,162280872,Urban Furnished,Manhattan,Upper East Side,40.76399612426758,-73.96626281738281,Entire home/apt,129.0,30,3,5.0,Studio,1,1
13795744,Rental unit in Brooklyn,49294106,Alicia,Brooklyn,Bushwick,40.69901,-73.91885,Private room,45.0,30,62,4.39,1,1,1
45976871,Condo in New York,11179416,Zoe,Manhattan,East Harlem,40.78872920401602,-73.94729286432266,Entire home/apt,225.0,30,1,No rating,2,2,1
350168,Rental unit in Brooklyn,1774431,Kate,Brooklyn,Park Slope,40.67534,-73.98345,Entire home/apt,175.0,30,10,4.22,2,2,1
7827908,Rental unit in Brooklyn,41201538,Faith,Brooklyn,Bushwick,40.70168806187555,-73.91857553611982,Private room,72.0,30,132,4.69,1,1,1
558374435893895678,Condo in Brooklyn,401709949,Daniela & James,Brooklyn,Bedford-Stuyvesant,40.69835,-73.94062,Private room,59.0,30,2,No rating,1,1,2
45926800,Rental unit in Brooklyn,100982305,RuthlessEstates,Brooklyn,Flatbush,40.65388,-73.95522,Entire home/apt,200.0,30,52,4.71,2,2,1
1491991,Townhouse in Brooklyn,7959444,Molly,Brooklyn,Park Slope,40.67641,-73.97908,Entire home/apt,190.0,30,13,4.85,3,3,1.5
39072592,Rental unit in Brooklyn,207773633,Billy And Anastasia,Brooklyn,Boerum Hill,40.68726,-73.98982,Entire home/apt,264.0,30,126,4.94,2,3,1
42656919,Rental unit in Brooklyn,339827309,Jenny,Brooklyn,Bushwick,40.69854,-73.92119,Private room,60.0,30,18,4.89,1,2,1.5
755808864708679787,Rental unit in Brooklyn,21182556,Ryan,Brooklyn,Bushwick,40.7003,-73.92003,Private room,140.0,30,3,5.0,1,1,1.5
1001507167604490878,Rental unit in Brooklyn,146345538,Kristina,Brooklyn,Bedford-Stuyvesant,40.68496913042765,-73.94514667422689,Private room,50.0,30,1,No rating,1,1,2
649522948140887617,Rental unit in Brooklyn,443115422,Yvette,Brooklyn,Bedford-Stuyvesant,40.69297,-73.93902,Private room,392.0,30,41,4.80,3,3,2
633725815124281338,Condo in Brooklyn,401709949,Daniela & James,Brooklyn,Bushwick,40.69965,-73.93902,Private room,37.0,30,1,No rating,1,1,1
40195034,Home in Brooklyn,297311545,Uchenna,Brooklyn,East Flatbush,40.65229,-73.94556,Private room,49.0,30,4,3.75,1,1,1
35539586,Boutique hotel in Long Island City,263720409,Nesva Hotel,Queens,Long Island City,40.75331,-73.93501,Hotel room,139.0,1,60,4.35,1,2,1
639899386746380552,Condo in Brooklyn,462089617,Elizabeth,Brooklyn,Carroll Gardens,40.6824525,-73.9931498,Entire home/apt,150.0,30,5,4.40,2,2,1
51033468,Rental unit in Brooklyn,96202808,Miguel,Brooklyn,Bedford-Stuyvesant,40.678120242684734,-73.93717229801015,Private room,180.0,30,17,5.0,1,1,1
30417877,Home in Brooklyn,25077909,Carlos,Brooklyn,Bedford-Stuyvesant,40.69068,-73.92664,Private room,50.0,30,93,4.88,1,1,1
40040199,Rental unit in New York,291863483,Alexander,Manhattan,Chelsea,40.75382,-73.99923,Entire home/apt,198.0,30,13,4.23,1,1,1
653607125944399593,Rental unit in Brooklyn,464746313,Peter,Brooklyn,Bushwick,40.70528,-73.92205,Entire home/apt,300.0,30,14,4.43,2,2,1
8532358,Rental unit in Brooklyn,44924968,Stephan,Brooklyn,Bedford-Stuyvesant,40.67865,-73.9466,Private room,60.0,30,42,4.76,1,1,1
17177726,Rental unit in Brooklyn,700224,Shane,Brooklyn,Boerum Hill,40.68409,-73.98542,Entire home/apt,189.0,30,31,4.94,2,2,1
40095816,Rental unit in New York,101560248,Talha,Queens,Astoria,40.77026,-73.93334,Private room,79.0,30,1,No rating,1,1,1
46279818,Home in Queens,374684744,Roberto,Queens,St. Albans,40.70358,-73.74947,Private room,120.0,30,285,4.91,1,1,1
41558910,Rental unit in Brooklyn,27712875,Christopher,Brooklyn,Bedford-Stuyvesant,40.68629,-73.93082,Entire home/apt,100.0,30,3,5.0,1,1,1
40095902,Rental unit in New York,15231059,Apollo,Manhattan,Lower East Side,40.71849,-73.98572,Private room,92.0,30,2,No rating,1,1,1
954245997599189262,Hotel in New York,520207720,Shkedy,Manhattan,Midtown,40.75055771470221,-73.97208789512436,Private room,154.0,1,3,5.0,1,1,1
954247659556022271,Hotel in New York,520207720,Shkedy,Manhattan,Midtown,40.750832253309206,-73.97211763260202,Private room,154.0,1,9,4.78,1,1,1
40122178,Rental unit in 纽约市,309636649,Lucky,Queens,Flushing,40.75683,-73.83027,Shared room,88.0,30,4,4.25,1,2,1.5
954261448800847606,Hotel in New York,520207720,Shkedy,Manhattan,Midtown,40.75271,-73.97008,Private room,143.0,1,5,3.80,1,1,1
20820417,Rental unit in New York,66096509,Eric,Manhattan,East Harlem,40.79514,-73.94289,Entire home/apt,180.0,30,16,4.56,Studio,2,1
623922493793823954,Condo in Brooklyn,16323123,Sara,Brooklyn,Bedford-Stuyvesant,40.67978,-73.92734,Private room,135.0,30,39,4.92,2,5,2
954249192603022764,Hotel in New York,520207720,Shkedy,Manhattan,Midtown,40.75262,-73.97072,Private room,165.0,1,1,No rating,1,1,1
39180803,Home in Staten Island,228608906,Linda,Staten Island,Arrochar,40.59116,-74.06959,Private room,75.0,30,1,No rating,1,1,1.5
39312974,Condo in New York,24300850,Jane,Manhattan,West Village,40.73489,-74.00642,Entire home/apt,125.0,30,7,5.0,Studio,1,1
39355550,Rental unit in Brooklyn,12361493,Ezra,Brooklyn,Bushwick,40.70405,-73.91487,Private room,70.0,30,9,4.33,1,1,1
40197518,Rental unit in Staten Island,212526336,Mike,Staten Island,Bull's Head,40.60394,-74.16678,Entire home/apt,60.0,30,31,4.90,1,2,1
39381503,Rental unit in The Bronx,302494062,Luisa,Bronx,Kingsbridge,40.88279,-73.89765,Private room,54.0,30,14,4.93,1,1,1
805158793007109841,Rental unit in Brooklyn,284337887,Eibhlin,Brooklyn,Bushwick,40.69781879887107,-73.93245714070193,Private room,45.0,30,2,No rating,1,2,1.5
40254550,Rental unit in Queens,310899081,Sylvain,Brooklyn,Bushwick,40.697,-73.90908,Entire home/apt,184.0,30,1,No rating,2,2,1
